Publisher ID,Source ID,Hospital Name,Hospital Name Normalized,Hospital CCN,Hospital ID,Street,City,State,Zip,Country
HCO_HCP,838,SAINT FRANCIS MEDICAL CENTER,SAINT FRANCIS MEDICAL CENTER,140067,477,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,839,Boston Medical Center,BOSTON MEDICAL CENTER,220031,31,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,84,Adventist Hinsdale Hospital,ADVENTIST HINSDALE HOSPITAL,140122,442,1341 W MOCKINGBIRD LN STE 600W,DALLAS,TX,752476904,US
HCO_HCP,840,"Umass Memorial Medical Center, Inc.",UMASS MEMORIAL MEDICAL CENTER,220163,33,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,841,Multicare Health System,MULTICARE HEALTH SYSTEM,500129,1031,11520 SAINT CHARLES ROCK RD STE 201,BRIDGETON,MO,63044,US
HCO_HCP,842,Multicare Health System,MULTICARE HEALTH SYSTEM,500129,1031,11520 SAINT CHARLES ROCK RD STE 201,BRIDGETON,MO,63044,US
HCO_HCP,843,Multicare Health System,MULTICARE HEALTH SYSTEM,500129,1031,11520 SAINT CHARLES ROCK RD STE 201,BRIDGETON,MO,63044,US
HCO_HCP,844,Northwestern Memorial Hospital,NORTHWESTERN MEMORIAL HOSPITAL,140281,479,251 RENNER PKWY,RICHARDSON,TX,750801316,US
HCO_HCP,845,St. Luke'S Episcopal Hospital,ST LUKES EPISCOPAL HOSPITAL,450193,915,13 ROSZEL RD STE B110,PRINCETON,NJ,85406211,US
HCO_HCP,846,The Pennsylvania Hospital Of The University Of Pennsylvania Health Sys,THE PENNSYLVANIA HOSPITAL OF THE UNIVERSITY OF PENNSYLVANIA HEALTH SYS,390226,348,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,847,CHILDREN'S HOSPITAL,CHILDRENS HOSPITAL,93300,666,5151 MONROE ST,TOLEDO,OH,436233462,US
HCO_HCP,848,FLORIDA HEALTH SCIENCES CENTER INC,FLORIDA HEALTH SCIENCES CENTER,100128,773,1285 FLAMINGO DR,LANTANA,FL,334621507,US
HCO_HCP,849,Northshore University Healthsystem,NORTHSHORE UNIVERSITY HEALTHSYSTEM,140010,420,10348 PARK RD,CHARLOTTE,NC,282108507,US
HCO_HCP,85,PRESENCE HOSPITALS PRV,PRESENCE HOSPITALS PRV,140113,462,5151 MONROE ST,TOLEDO,OH,436233462,US
HCO_HCP,850,HENRY FORD HEALTH SYSTEM,HENRY FORD HEALTH SYSTEM,230053,486,2110 LEITER RD,MIAMISBURG,OH,453423598,US
HCO_HCP,851,DANA FARBER CANCER INSTITUTE,DANA FARBER CANCER INSTITUTE,220162,19,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,852,ST JOHN HOSPITAL AND MEDICAL CENTER,ST JOHN HOSPITAL AND MEDICAL CENTER,230165,491,10374 HIGHWAY 165 N STE C,STERLINGTON,LA,712803369,US
HCO_HCP,853,Centra Health Inc,CENTRA HEALTH,490021,680,1285 FLAMINGO DR,LANTANA,FL,334621507,US
HCO_HCP,854,DIGNITY HEALTH,DIGNITY HEALTH,30024,1099,5 REGENT ST STE 528,LIVINGSTON,NJ,070391621,US
HCO_HCP,855,St. Vincent Infirmary Medical Center,ST VINCENT INFIRMARY MEDICAL CENTER,40007,869,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,856,Alegent Health Bergan Mercy Health System,ALEGENT HEALTH BERGAN MERCY HEALTH SYSTEM,280060,627,7500 MERCY RD,OMAHA,NE,681242319,US
HCO_HCP,857,Nebraska Methodist Hospital,NEBRASKA METHODIST HOSPITAL,280040,622,7500 MERCY RD,OMAHA,NE,681242319,US
HCO_HCP,858,Nebraska Methodist Hospital,NEBRASKA METHODIST HOSPITAL,280040,622,7500 MERCY RD,OMAHA,NE,681242319,US
HCO_HCP,859,Childrens Hospital Of The Kings Daughters Inc,CHILDRENS HOSPITAL OF THE KINGS DAUGHTERS,493301,674,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,86,Mary Hitchcock Memorial Hospital,MARY HITCHCOCK MEMORIAL HOSPITAL,300003,5,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,860,Dana Farber Cancer Institute,DANA FARBER CANCER INSTITUTE,220162,19,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,861,St. Francis Health Center Inc.,ST FRANCIS HEALTH CENTER,170016,629,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,862,ALBERT EINSTEIN MEDICAL CENTER,ALBERT EINSTEIN MEDICAL CENTER,390142,240,1700 E 13TH ST APT 21X,CLEVELAND,OH,441143223,US
HCO_HCP,863,University Of Kansas Hospital Authority,UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,170040,633,410 N MAIN ST,RUSSELL,KS,676652759,US
HCO_HCP,864,Swedish Health Services,SWEDISH HEALTH SERVICES,500027,1024,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,865,SWEDISH HEALTH SERVICES,SWEDISH HEALTH SERVICES,500027,1024,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,866,BARBARA ANN KARMANOS CANCER HOSPITAL,BARBARA ANN KARMANOS CANCER HOSPITAL,230297,164,800 SCENIC DR,MODESTO,CA,953506131,US
HCO_HCP,867,Regents Of The University Of Michigan,REGENTS OF THE UNIVERSITY OF MICHIGAN,230046,528,6 PARKLANE BLVD STE 525,DEARBORN,MI,481264210,US
HCO_HCP,868,Spectrum Health Hospitals,SPECTRUM HEALTH HOSPITALS,230038,495,1625 RADIO DR STE 250,WOODBURY,MN,551259477,US
HCO_HCP,869,BARBARA ANN KARMANOS CANCER HOSPITAL,BARBARA ANN KARMANOS CANCER HOSPITAL,230297,164,800 SCENIC DR,MODESTO,CA,953506131,US
HCO_HCP,87,University Of Texas M. D. Anderson Cancer Center,UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,450076,933,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,870,Barbara Ann Karmanos Cancer Hospital,BARBARA ANN KARMANOS CANCER HOSPITAL,230297,164,800 SCENIC DR,MODESTO,CA,953506131,US
HCO_HCP,871,Dana Farber Cancer Institute,DANA FARBER CANCER INSTITUTE,220162,19,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,872,ST ELIZABETH MEDICAL CENTER,ST ELIZABETH MEDICAL CENTER,330245,147,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,873,OREGON HEALTH & SCIENCE UNIVERSITY,OREGON HEALTH AND SCIENCE UNIVERSITY,380009,1050,6077 PRIMACY PKWY STE 140,MEMPHIS,TN,381195754,US
HCO_HCP,874,St Elizabeth Medical Center,ST ELIZABETH MEDICAL CENTER,330245,147,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,875,"Robert Wood Johnson University Hospital, Inc",ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL,310038,191,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,876,Children's Hospital Medical Center,CHILDRENS HOSPITAL MEDICAL CENTER,363300,336,PO BOX 776,SOUTH BOSTON,VA,245920776,US
HCO_HCP,877,THE CHRIST HOSPITAL,THE CHRIST HOSPITAL,360163,328,10311 CROSS CREEK BLVD STE E,TAMPA,FL,336472989,US
HCO_HCP,878,University Of Washington,UNIVERSITY OF WASHINGTON,500008,1039,1520 EASTLAKE AVE E,SEATTLE,WA,981023748,US
HCO_HCP,879,Geisinger Medical Center,GEISINGER MEDICAL CENTER,390006,266,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
HCO_HCP,88,Multicare Health System,MULTICARE HEALTH SYSTEM,500129,1031,11520 SAINT CHARLES ROCK RD STE 201,BRIDGETON,MO,63044,US
HCO_HCP,880,Baystate Medical Center Inc.,BAYSTATE MEDICAL CENTER,220077,28,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,881,Northshore University Healthsystem,NORTHSHORE UNIVERSITY HEALTHSYSTEM,140010,420,10348 PARK RD,CHARLOTTE,NC,282108507,US
HCO_HCP,882,BETH ISRAEL DEACONESS MEDICAL CENTER,BETH ISRAEL DEACONESS MEDICAL CENTER,220086,16,100 E CARROLL ST,SALISBURY,MD,218015422,US
HCO_HCP,883,Cumberland County Hospital System Inc,CUMBERLAND COUNTY HOSPITAL SYSTEM,340028,706,PO BOX 11380,PRESCOTT,AZ,863041380,US
HCO_HCP,884,CUMBERLAND COUNTY HOSPITAL SYSTEM INC,CUMBERLAND COUNTY HOSPITAL SYSTEM,340028,706,PO BOX 11380,PRESCOTT,AZ,863041380,US
HCO_HCP,885,University Of Rochester,UNIVERSITY OF ROCHESTER,330285,156,5151 MONROE ST,TOLEDO,OH,436233462,US
HCO_HCP,886,UNIVERSITY OF ROCHESTER,UNIVERSITY OF ROCHESTER,330285,156,5151 MONROE ST,TOLEDO,OH,436233462,US
HCO_HCP,887,Dana Farber Cancer Institute,DANA FARBER CANCER INSTITUTE,220162,19,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,888,H. Lee Moffitt Cancer Center And Research Institute Hospital,H LEE MOFFITT CANCER CENTER AND RESEARCH INSTITUTE HOSPITAL,100271,771,PO BOX 989,EDEN,TX,768370989,US
HCO_HCP,889,Mclaren Regional Medical Center,MCLAREN REGIONAL MEDICAL CENTER,230141,512,4624 S HOLLADAY BLVD STE 201,SALT LAKE CITY,UT,841177168,US
HCO_HCP,89,The General Hospital Corporation,THE GENERAL HOSPITAL,220071,23,80 COTTONTAIL LN STE 330,SOMERSET,NJ,88731100,US
HCO_HCP,890,Santa Barbara Cottage Hospital,SANTA BARBARA COTTAGE HOSPITAL,50396,1126,100 E CARROLL ST,SALISBURY,MD,218015422,US
HCO_HCP,891,"Medstar Georgetown Medical Center, Inc",MEDSTAR GEORGETOWN MEDICAL CENTER,90004,663,80 COTTONTAIL LN STE 330,SOMERSET,NJ,88731100,US
HCO_HCP,892,University Of Utah,UNIVERSITY OF UTAH,460009,1017,4624 S HOLLADAY BLVD STE 201,SALT LAKE CITY,UT,841177168,US
HCO_HCP,893,Mayo Clinic Arizona,MAYO CLINIC ARIZONA,30103,1015,6 PARKLANE BLVD STE 525,DEARBORN,MI,481264210,US
HCO_HCP,894,The Mount Sinai Hospital.,THE MOUNT SINAI HOSPITAL,330024,103,1370 PANTHEON WAY STE 250,SAN ANTONIO,TX,782322290,US
HCO_HCP,895,Providence Health & Services-Oregon,PROVIDENCE HEALTH AND SERVICES OREGON,380061,1044,1625 RADIO DR STE 250,WOODBURY,MN,551259477,US
HCO_HCP,896,Northwest Iowa Hospital Corporation,NORTHWEST IOWA HOSPITAL,160146,578,800 S FILLMORE ST,OSCEOLA,IA,502131694,US
HCO_HCP,897,Children'S Hospital Of Pittsburgh Of The Upmc Health System,CHILDRENS HOSPITAL OF PITTSBURGH OF THE UPMC HEALTH SYSTEM,393302,268,19389 N 59TH AVE,GLENDALE,AZ,853086500,US
HCO_HCP,898,Methodist Medical Center Of Illinois,METHODIST MEDICAL CENTER OF ILLINOIS,140209,474,3450 LACEY RD,DOWNERS GROVE,IL,605155430,US
HCO_HCP,899,Carolinas Medical Center,CAROLINAS MEDICAL CENTER,340113,711,100 E CARROLL ST,SALISBURY,MD,218015422,US
HCO_HCP,9,Children'S Health Care,CHILDRENS HEALTH CARE,243302,566,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
HCO_HCP,90,Spectrum Health Hospitals,SPECTRUM HEALTH HOSPITALS,230038,495,1625 RADIO DR STE 250,WOODBURY,MN,551259477,US
HCO_HCP,900,"Orlando Health, Inc.",ORLANDO HEALTH,100006,764,6077 PRIMACY PKWY STE 140,MEMPHIS,TN,381195742,US
HCO_HCP,901,"Piedmont Hospital, Inc.",PIEDMONT HOSPITAL,110083,728,9375 DIELMAN INDUSTRIAL DR,OLIVETTE,MO,631322212,US
HCO_HCP,902,Regents Of The University Of Michigan,REGENTS OF THE UNIVERSITY OF MICHIGAN,230046,528,6 PARKLANE BLVD STE 525,DEARBORN,MI,481264210,US
HCO_HCP,903,Mayo Clinic Arizona,MAYO CLINIC ARIZONA,30103,1015,6 PARKLANE BLVD STE 525,DEARBORN,MI,481264210,US
HCO_HCP,904,ADVENTIST HEALTH SYSTEM-SUNBELT INC,ADVENTIST HEALTH SYSTEM SUNBELT,100007,754,5808 KINKAID RD,JACKSONVILLE,FL,322441034,US
HCO_HCP,905,THE MOUNT SINAI HOSPITAL.,THE MOUNT SINAI HOSPITAL,330024,103,1370 PANTHEON WAY STE 250,SAN ANTONIO,TX,782322290,US
HCO_HCP,906,THE MOUNT SINAI HOSPITAL.,THE MOUNT SINAI HOSPITAL,330024,103,1370 PANTHEON WAY STE 250,SAN ANTONIO,TX,782322290,US
HCO_HCP,907,NORTH MEMORIAL HEALTH CARE,NORTH MEMORIAL HEALTH CARE,240001,558,80 COTTONTAIL LN,SOMERSET,NJ,088731100,US
HCO_HCP,908,University of Alabama at Birmingham,UNIVERSITY OF ALABAMA AT BIRMINGHAM,10033,844,204 26TH ST,OPELIKA,AL,368016234,US
HCO_HCP,909,TUFTS MEDICAL CENTER,TUFTS MEDICAL CENTER,220116,36,13 ROSZEL RD STE B110,PRINCETON,NJ,85406211,US
HCO_HCP,91,ST VINCENT HOSPITAL AND HEALTH CARE CENTER INC,ST VINCENT HOSPITAL AND HEALTH CARE CENTER,150084,403,3450 LACEY RD,DOWNERS GROVE,IL,605155430,US
HCO_HCP,910,Dana Farber Cancer Institute,DANA FARBER CANCER INSTITUTE,220162,19,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,911,Dana Farber Cancer Institute,DANA FARBER CANCER INSTITUTE,220162,19,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,912,MOUNT AUBURN HOSPITAL,MOUNT AUBURN HOSPITAL,220002,13,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,913,UNIVERSITY OF KENTUCKY,UNIVERSITY OF KENTUCKY,180067,795,PO BOX 41,MC DOWELL,KY,416470041,US
HCO_HCP,914,University Of Texas Health Science Center At Houston,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT HOUSTON,454076,973,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,915,DANA FARBER CANCER INSTITUTE,DANA FARBER CANCER INSTITUTE,220162,19,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,916,Kaiser Foundation Hospitals,KAISER FOUNDATION HOSPITALS,380091,1057,6077 PRIMACY PKWY STE 140,MEMPHIS,TN,381195754,US
HCO_HCP,917,NEW YORK METHODIST HOSPITAL,NEW YORK METHODIST HOSPITAL,330236,74,PO BOX 2000,HUDSON,NY,125342000,US
HCO_HCP,918,"MOUNT SINAI MEDICAL CENTER OF FLORIDA, INC",MOUNT SINAI MEDICAL CENTER OF FLORIDA,100034,746,1285 FLAMINGO DR,LANTANA,FL,334621507,US
HCO_HCP,919,"Mount Sinai Medical Center Of Florida, Inc",MOUNT SINAI MEDICAL CENTER OF FLORIDA,100034,746,1285 FLAMINGO DR,LANTANA,FL,334621507,US
HCO_HCP,92,Trustees Of The University Of Pennsylvania,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,390111,237,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,920,Vanderbilt University,VANDERBILT UNIVERSITY,440039,800,800 SCENIC DR,MODESTO,CA,953506131,US
HCO_HCP,921,The Mount Sinai Hospital.,THE MOUNT SINAI HOSPITAL,330024,103,1370 PANTHEON WAY STE 250,SAN ANTONIO,TX,782322290,US
HCO_HCP,922,MULTICARE HEALTH SYSTEM,MULTICARE HEALTH SYSTEM,500129,1031,11520 SAINT CHARLES ROCK RD STE 201,BRIDGETON,MO,63044,US
HCO_HCP,923,Baptist Healthcare System Inc.,BAPTIST HEALTHCARE SYSTEM,180103,778,100 E CARROLL ST,SALISBURY,MD,218015422,US
HCO_HCP,924,"Forsyth Memorial Hospital., Inc",FORSYTH MEMORIAL HOSPITAL,340014,709,1097 GREENBAG RD,MORGANTOWN,WV,265081532,US
HCO_HCP,925,Riverside Hospital Inc,RIVERSIDE HOSPITAL,490052,654,6077 PRIMACY PKWY STE 140,MEMPHIS,TN,381195742,US
HCO_HCP,926,Baylor Heart & Vascular Center Llp,BAYLOR HEART AND VASCULAR CENTER,450851,958,800 SCENIC DR,MODESTO,CA,953506131,US
HCO_HCP,927,EMORY UNIVERSITY,EMORY UNIVERSITY,110010,729,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,928,Emory University,EMORY UNIVERSITY,110010,729,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,929,University Of Washington,UNIVERSITY OF WASHINGTON,500008,1039,1520 EASTLAKE AVE E,SEATTLE,WA,981023748,US
HCO_HCP,93,Sentara Hospitals,SENTARA HOSPITALS,490007,684,13 ROSZEL RD STE B110,PRINCETON,NJ,85406211,US
HCO_HCP,930,Adventist Health System-Sunbelt Inc,ADVENTIST HEALTH SYSTEM SUNBELT,100007,754,5808 KINKAID RD,JACKSONVILLE,FL,322441034,US
HCO_HCP,931,MAYO CLINIC FLORIDA,MAYO CLINIC FLORIDA,100151,753,1285 FLAMINGO DR,LANTANA,FL,334621507,US
HCO_HCP,932,UNIVERSITY OF TEXAS M. D. ANDERSON CANCER CENTER,UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,450076,933,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,933,The Regents Of The University Of California,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA,50112,1150,10348 PARK RD,CHARLOTTE,NC,282108507,US
HCO_HCP,934,University Of Texas M. D. Anderson Cancer Center,UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,450076,933,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,935,Robert Packer Hospital,ROBERT PACKER HOSPITAL,390079,264,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,936,"Orlando Health, Inc.",ORLANDO HEALTH,100006,764,6077 PRIMACY PKWY STE 140,MEMPHIS,TN,381195742,US
HCO_HCP,937,MERIDIAN HOSPITALS CORPORATION,MERIDIAN HOSPITALS,310073,212,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,938,DANA FARBER CANCER INSTITUTE,DANA FARBER CANCER INSTITUTE,220162,19,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,939,Dana Farber Cancer Institute,DANA FARBER CANCER INSTITUTE,220162,19,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,94,Akron General Medical Center,AKRON GENERAL MEDICAL CENTER,360027,364,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,940,DANA FARBER CANCER INSTITUTE,DANA FARBER CANCER INSTITUTE,220162,19,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,941,Scripps Health,SCRIPPS HEALTH,50424,1130,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,942,Oregon Health & Science University,OREGON HEALTH AND SCIENCE UNIVERSITY,380009,1050,6077 PRIMACY PKWY STE 140,MEMPHIS,TN,381195754,US
HCO_HCP,943,UNIVERSITY OF NORTH CAROLINA HOSPITALS AT CHAPEL HILL,UNIVERSITY OF NORTH CAROLINA HOSPITALS AT CHAPEL HILL,340061,710,116 S STERLING ST STE 205,MORGANTON,NC,286553445,US
HCO_HCP,944,Ucsd Medical Center,UCSD MEDICAL CENTER,50025,358,11520 SAINT CHARLES ROCK RD STE 201,BRIDGETON,MO,63044,US
HCO_HCP,945,UNIVERSITY OF TEXAS M. D. ANDERSON CANCER CENTER,UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,450076,933,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,946,HALIFAX HOSPITAL MEDICAL CENTER,HALIFAX HOSPITAL MEDICAL CENTER,100017,774,1625 RADIO DR STE 250,WOODBURY,MN,551259477,US
HCO_HCP,947,HALIFAX HOSPITAL MEDICAL CENTER,HALIFAX HOSPITAL MEDICAL CENTER,100017,774,1625 RADIO DR STE 250,WOODBURY,MN,551259477,US
HCO_HCP,948,BORGESS MEDICAL CENTER,BORGESS MEDICAL CENTER,230117,494,PO BOX 1058,GROVE CITY,PA,161275058,US
HCO_HCP,949,Baystate Medical Center Inc.,BAYSTATE MEDICAL CENTER,220077,28,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,95,Akron General Medical Center,AKRON GENERAL MEDICAL CENTER,360027,364,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,950,CHRISTIANA CARE HEALTH SERVICES INC,CHRISTIANA CARE HEALTH SERVICES,80001,636,351 PASEO NUEVO FL 2,SANTA BARBARA,CA,931013382,US
HCO_HCP,951,St. Luke'S Episcopal Hospital,ST LUKES EPISCOPAL HOSPITAL,450193,915,13 ROSZEL RD STE B110,PRINCETON,NJ,85406211,US
HCO_HCP,952,Genesis Health System,GENESIS HEALTH SYSTEM,160033,580,839 W CONGRESS ST,TUCSON,AZ,857452819,US
HCO_HCP,953,State University Of Iowa,STATE UNIVERSITY OF IOWA,160058,582,501 COURT ST,ROCKWELL CITY,IA,505791417,US
HCO_HCP,954,University Of Washington,UNIVERSITY OF WASHINGTON,500008,1039,1520 EASTLAKE AVE E,SEATTLE,WA,981023748,US
HCO_HCP,955,University Of Washington,UNIVERSITY OF WASHINGTON,500008,1039,1520 EASTLAKE AVE E,SEATTLE,WA,981023748,US
HCO_HCP,956,Swedish Health Services,SWEDISH HEALTH SERVICES,500027,1024,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,957,EMORY UNIVERSITY,EMORY UNIVERSITY,110010,729,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,958,The University Of Chicago Medical Center,THE UNIVERSITY OF CHICAGO MEDICAL CENTER,140088,458,6077 PRIMACY PKWY STE 140,MEMPHIS,TN,381195754,US
HCO_HCP,959,"Mount Sinai Medical Center Of Florida, Inc",MOUNT SINAI MEDICAL CENTER OF FLORIDA,100034,746,1285 FLAMINGO DR,LANTANA,FL,334621507,US
HCO_HCP,96,Rector & Visitors Of The University Of Virginia,RECTOR AND VISITORS OF THE UNIVERSITY OF VIRGINIA,490009,692,PO BOX 776,SOUTH BOSTON,VA,245920776,US
HCO_HCP,960,Northshore University Healthsystem,NORTHSHORE UNIVERSITY HEALTHSYSTEM,140010,420,10348 PARK RD,CHARLOTTE,NC,282108507,US
HCO_HCP,961,University Of Rochester,UNIVERSITY OF ROCHESTER,330285,156,5151 MONROE ST,TOLEDO,OH,436233462,US
HCO_HCP,962,City Of Hope National Medical Center,CITY OF HOPE NATIONAL MEDICAL CENTER,50146,1128,8111 S EMERSON AVE,INDIANAPOLIS,IN,462378601,US
HCO_HCP,963,City Of Hope National Medical Center,CITY OF HOPE NATIONAL MEDICAL CENTER,50146,1128,8111 S EMERSON AVE,INDIANAPOLIS,IN,462378601,US
HCO_HCP,964,City Of Hope National Medical Center,CITY OF HOPE NATIONAL MEDICAL CENTER,50146,1128,8111 S EMERSON AVE,INDIANAPOLIS,IN,462378601,US
HCO_HCP,965,Glendale Adventist Medical Center,GLENDALE ADVENTIST MEDICAL CENTER,50239,1134,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,966,University Of Washington,UNIVERSITY OF WASHINGTON,500008,1039,1520 EASTLAKE AVE E,SEATTLE,WA,981023748,US
HCO_HCP,967,Trustees Of The University Of Pennsylvania,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,390111,237,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,968,SENTARA HOSPITALS,SENTARA HOSPITALS,490007,684,13 ROSZEL RD STE B110,PRINCETON,NJ,85406211,US
HCO_HCP,969,"Pasadena Hospital Association, Ltd.",PASADENA HOSPITAL ASSOCIATION,50438,1124,800 SCENIC DR,MODESTO,CA,953506131,US
HCO_HCP,97,Humility Of Mary Health Partners,HUMILITY OF MARY HEALTH PARTNERS,360064,361,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,970,"Mayo Clinic Health System - Franciscan Medical Center, Inc.",MAYO CLINIC HEALTH SYSTEM FRANCISCAN MEDICAL CENTER,520004,533,400 PARNASSUS AVE,SAN FRANCISCO,CA,941432202,US
HCO_HCP,971,University Of Alabama At Birmingham,UNIVERSITY OF ALABAMA AT BIRMINGHAM,10033,844,204 26TH ST,OPELIKA,AL,368016234,US
HCO_HCP,972,"Fletcher Allen Health Care,In",FLETCHER ALLEN HEALTH CARE IN,470003,7,329 W COLUMBIA ST,EVANSVILLE,IN,477101757,US
HCO_HCP,973,Memorial Hospital For Cancer & Allied Diseases,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,330154,102,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,974,Regents Of The University Of Michigan,REGENTS OF THE UNIVERSITY OF MICHIGAN,230046,528,6 PARKLANE BLVD STE 525,DEARBORN,MI,481264210,US
HCO_HCP,975,"Memorial Hospital Of South Bend, Inc",MEMORIAL HOSPITAL OF SOUTH BEND,150058,399,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,976,Maimonides Medical Center,MAIMONIDES MEDICAL CENTER,330194,78,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
HCO_HCP,977,Maimonides Medical Center,MAIMONIDES MEDICAL CENTER,330194,78,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
HCO_HCP,978,OREGON HEALTH & SCIENCE UNIVERSITY,OREGON HEALTH AND SCIENCE UNIVERSITY,380009,1050,6077 PRIMACY PKWY STE 140,MEMPHIS,TN,381195754,US
HCO_HCP,979,Danbury Hospital,DANBURY HOSPITAL,70033,46,110 LONGWOOD AVE,ROCKLEDGE,FL,329552828,US
HCO_HCP,98,KETTERING MEDICAL CENTER INC,KETTERING MEDICAL CENTER,360079,330,800 SCENIC DR,MODESTO,CA,953506131,US
HCO_HCP,980,Conemaugh Valley Memorial Hospital,CONEMAUGH VALLEY MEMORIAL HOSPITAL,390110,270,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,981,WASHINGTON REGIONAL MEDICAL CENTER,WASHINGTON REGIONAL MEDICAL CENTER,40004,873,1116 SUMMIT AVE,SEATTLE,WA,981012831,US
HCO_HCP,982,GREENVILLE HOSPITAL SYSTEM,GREENVILLE HOSPITAL SYSTEM,420102,726,13 ROSZEL RD STE B110,PRINCETON,NJ,85406211,US
HCO_HCP,983,Sentara Hospitals,SENTARA HOSPITALS,490007,684,13 ROSZEL RD STE B110,PRINCETON,NJ,85406211,US
HCO_HCP,984,Baptist Healthcare System Inc.,BAPTIST HEALTHCARE SYSTEM,180103,778,100 E CARROLL ST,SALISBURY,MD,218015422,US
HCO_HCP,985,UNIV OF MED & DENT OF NJ,UNIV OF MED AND DENT OF NJ,310119,202,80 COTTONTAIL LN,SOMERSET,NJ,88731100,US
HCO_HCP,986,HENRY FORD HEALTH SYSTEM,HENRY FORD HEALTH SYSTEM,230053,486,2110 LEITER RD,MIAMISBURG,OH,453423598,US
