id,description,raw_icd9_code,is_industry_std,fdn_parenticd9
839.59,Other,839.59,,839.5
839.6,"Other location, closed",839.6,,839
839.61,Sternum,839.61,,839.6
839.69,Other,839.69,,839.6
839.7,"Other location, open",839.7,,839
839.71,Sternum,839.71,,839.7
839.79,Other,839.79,,839.7
839.8,"Multiple and ill-defined, closed",839.8,,839
839.9,"Multiple and ill-defined, open",839.9,,839
84,Malaria,84,,NO_CODE
84.1,Vivax malaria [benign tertian],84.1,,84
84.2,Quartan malaria,84.2,,84
84.3,Ovale malaria,84.3,,84
84.4,Other malaria,84.4,,84
84.5,Mixed malaria,84.5,,84
84.6,"Malaria, unspecified",84.6,,84
84.7,Induced malaria,84.7,,84
84.8,Blackwater fever,84.8,,84
84.9,Other pernicious complications of malaria,84.9,,84
840,Sprains and strains of shoulder and upper arm,840,,840-848
840-848,SPRAINS AND STRAINS OF JOINTS AND ADJACENT MUSCLES,840-848,,800-999
840.1,Coracoclavicular (ligament),840.1,,840
840.2,Coracohumeral (ligament),840.2,,840
840.3,Infraspinatus (muscle) (tendon),840.3,,840
840.4,Rotator cuff (capsule),840.4,,840
840.5,Subscapularis (muscle),840.5,,840
840.6,Supraspinatus (muscle) (tendon),840.6,,840
840.7,Superior glenoid labrum lesion,840.7,,840
840.8,Other specified sites of shoulder and upper arm,840.8,,840
840.9,Unspecified site of shoulder and upper arm,840.9,,840
841,Sprains and strains of elbow and forearm,841,,840-848
841.1,Ulnar collateral ligament,841.1,,841
841.2,Radiohumeral (joint),841.2,,841
841.3,Ulnohumeral (joint),841.3,,841
841.8,Other specified sites of elbow and forearm,841.8,,841
841.9,Unspecified site of elbow and forearm,841.9,,841
842,Sprains and strains of wrist and hand,842,,840-848
842.01,Carpal (joint),842.01,,842
842.02,Radiocarpal (joint) (ligament),842.02,,842
842.09,Other,842.09,,842
842.1,Hand,842.1,,842
842.11,Carpometacarpal (joint),842.11,,842.1
842.12,Metacarpophalangeal (joint),842.12,,842.1
842.13,Interphalangeal (joint),842.13,,842.1
842.19,Other,842.19,,842.1
843,Sprains and strains of hip and thigh,843,,840-848
843.1,Ischiocapsular (ligament),843.1,,843
843.8,Other specified sites of hip and thigh,843.8,,843
843.9,Unspecified site of hip and thigh,843.9,,843
844,Sprains and strains of knee and leg,844,,840-848
844.1,Medial collateral ligament of knee,844.1,,844
844.2,Cruciate ligament of knee,844.2,,844
844.3,"Tibiofibular (joint) (ligament), superior",844.3,,844
844.8,Other specified sites of knee and leg,844.8,,844
844.9,Unspecified site of knee and leg,844.9,,844
845,Sprains and strains of ankle and foot,845,,840-848
845.01,"Deltoid (ligament), ankle",845.01,,845
845.02,Calcaneofibular (ligament),845.02,,845
845.03,"Tibiofibular (ligament), distal",845.03,,845
845.09,Other,845.09,,845
845.1,Foot,845.1,,845
845.11,Tarsometatarsal (joint) (ligament),845.11,,845.1
845.12,Metatarsophalangeal (joint),845.12,,845.1
845.13,"Interphalangeal (joint), toe",845.13,,845.1
845.19,Other,845.19,,845.1
846,Sprains and strains of sacroiliac region,846,,840-848
846.1,Sacroiliac ligament,846.1,,846
846.2,Sacrospinatus (ligament),846.2,,846
846.3,Sacrotuberous (ligament),846.3,,846
846.8,Other specified sites of sacroiliac region,846.8,,846
846.9,Unspecified site of sacroiliac region,846.9,,846
847,Sprains and strains of other and unspecified parts of back,847,,840-848
847.1,Thoracic,847.1,,847
847.2,Lumbar,847.2,,847
847.3,Sacrum,847.3,,847
847.4,Coccyx,847.4,,847
847.9,Unspecified site of back,847.9,,847
848,Other and ill-defined sprains and strains,848,,840-848
848.1,Jaw,848.1,,848
848.2,Thyroid region,848.2,,848
848.3,Ribs,848.3,,848
848.4,Sternum,848.4,,848
848.41,Sternoclavicular (joint) (ligament),848.41,,848.4
848.42,Chondrosternal (joint),848.42,,848.4
848.49,Other,848.49,,848.4
848.5,Pelvis,848.5,,848
848.8,Other specified sites of sprains and strains,848.8,,848
848.9,Unspecified site of sprain and strain,848.9,,848
85,Leishmaniasis,85,,NO_CODE
85.1,"Cutaneous, urban",85.1,,85
85.2,"Cutaneous, Asian desert",85.2,,85
85.3,"Cutaneous, Ethiopian",85.3,,85
85.4,"Cutaneous, American",85.4,,85
85.5,Mucocutaneous (American),85.5,,85
85.9,"Leishmaniasis, unspecified",85.9,,85
850,Concussion,850,,850-854
850-854,"INTRACRANIAL INJURY, EXCLUDING THOSE WITH SKULL FRACTURE",850-854,,800-999
850.1,With brief loss of consciousness,850.1,,850
850.11,With loss of consciousness of 30 minutes or less,850.11,,850.1
850.12,With loss of consciousness from 31 to 59 minutes,850.12,,850.1
850.2,With moderate loss of consciousness,850.2,,850
850.3,With prolonged loss of consciousness and return to pre-existing conscious level,850.3,,850
850.4,"With prolonged loss of consciousness, without return to pre-existing conscious level",850.4,,850
850.5,With loss of consciousness of unspecified duration,850.5,,850
850.9,"Concussion, unspecified",850.9,,850
851,Cerebral laceration and contusion,851,,850-854
851.1,Cortex (cerebral) contusion with open intracranial wound,851.1,,851
851.2,Cortex (cerebral) laceration without mention of open intracranial wound,851.2,,851
851.3,Cortex (cerebral) laceration with open intracranial wound,851.3,,851
851.4,Cerebellar or brain stem contusion without mention of open intracranial wound,851.4,,851
851.5,Cerebellar or brain stem contusion with open intracranial wound,851.5,,851
851.6,Cerebellar or brain stem laceration without mention of open intracranial wound,851.6,,851
851.7,Cerebellar or brain stem laceration with open intracranial wound,851.7,,851
851.8,"Other and unspecified cerebral laceration and contusion, without mention of open intracranial wound",851.8,,851
851.9,"Other and unspecified cerebral laceration and contusion, with open intracranial wound",851.9,,851
852,"Subarachnoid, subdural, and extradural hemorrhage, following injury",852,,850-854
852.1,Subarachnoid hemorrhage following injury with open intracranial wound,852.1,,852
852.2,Subdural hemorrhage following injury without mention of open intracranial wound,852.2,,852
852.3,Subdural hemorrhage following injury with open intracranial wound,852.3,,852
852.4,Extradural hemorrhage following injury without mention of open intracranial wound,852.4,,852
852.5,Extradural hemorrhage following injury with open intracranial wound,852.5,,852
853,Other and unspecified intracranial hemorrhage following injury,853,,850-854
853.1,With open intracranial wound,853.1,,853
854,Intracranial injury of other and unspecified nature,854,,850-854
854.1,With open intracranial wound,854.1,,854
86,Trypanosomiasis,86,,NO_CODE
86.1,Chagas' disease with other organ involvement,86.1,,86
86.2,Chagas' disease without mention of organ involvement,86.2,,86
86.3,Gambian trypanosomiasis,86.3,,86
86.4,Rhodesian trypanosomiasis,86.4,,86
86.5,"African trypanosomiasis, unspecified",86.5,,86
86.9,"Trypanosomiasis, unspecified",86.9,,86
860,Traumatic pneumothorax and hemothorax,860,,860-869
860-869,"INTERNAL INJURY OF THORAX, ABDOMEN, AND PELVIS",860-869,,800-999
860.1,Pneumothorax with open wound into thorax,860.1,,860
860.2,Hemothorax without mention of open wound into thorax,860.2,,860
860.3,Hemothorax with open wound into thorax,860.3,,860
860.4,Pneumohemothorax without mention of open wound into thorax,860.4,,860
860.5,Pneumohemothorax with open wound into thorax,860.5,,860
861,Injury to heart and lung,861,,860-869
861.01,Contusion,861.01,,861
861.02,Laceration without penetration of heart chambers,861.02,,861
861.03,Laceration with penetration of heart chambers,861.03,,861
861.1,"Heart, with open wound into thorax",861.1,,861
861.11,Contusion,861.11,,861.1
861.12,Laceration without penetration of heart chambers,861.12,,861.1
861.13,Laceration with penetration of heart chambers,861.13,,861.1
861.2,"Lung, without mention of open wound into thorax",861.2,,861
861.21,Contusion,861.21,,861.2
861.22,Laceration,861.22,,861.2
861.3,"Lung, with open wound into thorax",861.3,,861
861.31,Contusion,861.31,,861.3
861.32,Laceration,861.32,,861.3
862,Injury to other and unspecified intrathoracic organs,862,,860-869
862.1,"Diaphragm, with open wound into cavity",862.1,,862
862.2,"Other specified intrathoracic organs, without mention of open wound into cavity",862.2,,862
862.21,Bronchus,862.21,,862.2
862.22,Esophagus,862.22,,862.2
862.29,Other,862.29,,862.2
862.3,"Other specified intrathoracic organs, with open wound into cavity",862.3,,862
862.31,Bronchus,862.31,,862.3
862.32,Esophagus,862.32,,862.3
862.39,Other,862.39,,862.3
862.8,"Multiple and unspecified intrathoracic organs, without mention of open wound into cavity",862.8,,862
862.9,"Multiple and unspecified intrathoracic organs, with open wound into cavity",862.9,,862
863,Injury to gastrointestinal tract,863,,860-869
863.1,"Stomach, with open wound into cavity",863.1,,863
863.2,"Small intestine, without mention of open wound into cavity",863.2,,863
863.21,Duodenum,863.21,,863.2
863.29,Other,863.29,,863.2
863.3,"Small intestine, with open wound into cavity",863.3,,863
863.31,Duodenum,863.31,,863.3
863.39,Other,863.39,,863.3
863.4,"Colon or rectum, without mention of open wound into cavity",863.4,,863
863.41,Ascending [right] colon,863.41,,863.4
863.42,Transverse colon,863.42,,863.4
863.43,Descending [left] colon,863.43,,863.4
863.44,Sigmoid colon,863.44,,863.4
863.45,Rectum,863.45,,863.4
863.46,Multiple sites in colon and rectum,863.46,,863.4
863.49,Other,863.49,,863.4
863.5,"Colon or rectum, with open wound into cavity",863.5,,863
863.51,Ascending [right] colon,863.51,,863.5
863.52,Transverse colon,863.52,,863.5
863.53,Descending [left] colon,863.53,,863.5
863.54,Sigmoid colon,863.54,,863.5
863.55,Rectum,863.55,,863.5
863.56,Multiple sites in colon and rectum,863.56,,863.5
863.59,Other,863.59,,863.5
863.8,"Other and unspecified gastrointestinal sites, without mention of open wound into cavity",863.8,,863
863.81,"Pancreas, head",863.81,,863.8
863.82,"Pancreas, body",863.82,,863.8
863.83,"Pancreas, tail",863.83,,863.8
863.84,"Pancreas, multiple and unspecified sites",863.84,,863.8
863.85,Appendix,863.85,,863.8
863.89,Other,863.89,,863.8
863.9,"Other and unspecified gastrointestinal sites, with open wound into cavity",863.9,,863
863.91,"Pancreas, head",863.91,,863.9
863.92,"Pancreas, body",863.92,,863.9
863.93,"Pancreas, tail",863.93,,863.9
863.94,"Pancreas, multiple and unspecified sites",863.94,,863.9
863.95,Appendix,863.95,,863.9
863.99,Other,863.99,,863.9
864,Injury to liver,864,,860-869
864.1,With open wound into cavity,864.1,,864
865,Injury to spleen,865,,860-869
865.1,With open wound into cavity,865.1,,865
866,Injury to kidney,866,,860-869
866.1,With open wound into cavity,866.1,,866
867,Injury to pelvic organs,867,,860-869
867.1,"Bladder and urethra, with open wound into cavity",867.1,,867
867.2,"Ureter, without mention of open wound into cavity",867.2,,867
867.3,"Ureter, with open wound into cavity",867.3,,867
867.4,"Uterus, without mention of open wound into cavity",867.4,,867
867.5,"Uterus, with open wound into cavity",867.5,,867
867.6,"Other specified pelvic organs, without mention of open wound into cavity",867.6,,867
867.7,"Other specified pelvic organs, with open wound into cavity",867.7,,867
867.8,"Unspecified pelvic organ, without mention of open wound into cavity",867.8,,867
867.9,"Unspecified pelvic organ, with open wound into cavity",867.9,,867
868,Injury to other intra-abdominal organs,868,,860-869
868.1,With open wound into cavity,868.1,,868
869,Internal injury to unspecified or ill-defined organs,869,,860-869
869.1,With open wound into cavity,869.1,,869
87,Relapsing fever,87,,NO_CODE
87.1,Tick-borne,87.1,,87
87.9,"Relapsing fever, unspecified",87.9,,87
870,Open wound of ocular adnexa,870,,870-897
870-879,"OPEN WOUND OF HEAD, NECK, AND TRUNK",870-879,,800-999
870-897,OPEN WOUNDS,870-897,,800-999
870.1,"Laceration of eyelid, full-thickness, not involving lacrimal passages",870.1,,870
870.2,Laceration of eyelid involving lacrimal passages,870.2,,870
870.3,"Penetrating wound of orbit, without mention of foreign body",870.3,,870
870.4,Penetrating wound of orbit with foreign body,870.4,,870
870.8,Other specified open wounds of ocular adnexa,870.8,,870
870.9,Unspecified open wound of ocular adnexa,870.9,,870
871,Open wound of eyeball,871,,870-897
871.1,Ocular laceration with prolapse or exposure of intraocular tissue,871.1,,871
871.2,Rupture of eye with partial loss of intraocular tissue,871.2,,871
871.3,Avulsion of eye,871.3,,871
871.4,Unspecified laceration of eye,871.4,,871
871.5,Penetration of eyeball with magnetic foreign body,871.5,,871
871.6,Penetration of eyeball with (nonmagnetic) foreign body,871.6,,871
871.7,Unspecified ocular penetration,871.7,,871
871.9,Unspecified open wound of eyeball,871.9,,871
872,Open wound of ear,872,,870-897
872.01,"Auricle, ear",872.01,,872
872.02,Auditory canal,872.02,,872
872.1,"External ear, complicated",872.1,,872
872.11,"Auricle, ear",872.11,,872.1
872.12,Auditory canal,872.12,,872.1
872.6,"Other specified parts of ear, without mention of complication",872.6,,872
872.61,Ear drum,872.61,,872.6
872.62,Ossicles,872.62,,872.6
872.63,Eustachian tube,872.63,,872.6
872.64,Cochlea,872.64,,872.6
872.69,Other and multiple sites,872.69,,872.6
872.7,"Other specified parts of ear, complicated",872.7,,872
872.71,Ear drum,872.71,,872.7
872.72,Ossicles,872.72,,872.7
872.73,Eustachian tube,872.73,,872.7
872.74,Cochlea,872.74,,872.7
872.79,Other and multiple sites,872.79,,872.7
872.8,"Ear, part unspecified, without mention of complication",872.8,,872
872.9,"Ear, part unspecified, complicated",872.9,,872
873,Other open wound of head,873,,870-897
873.1,"Scalp, complicated",873.1,,873
873.2,"Nose, without mention of complication",873.2,,873
873.21,Nasal septum,873.21,,873.2
873.22,Nasal cavity,873.22,,873.2
873.23,Nasal sinus,873.23,,873.2
873.29,Multiple sites,873.29,,873.2
873.3,"Nose, complicated",873.3,,873
873.31,Nasal septum,873.31,,873.3
873.32,Nasal cavity,873.32,,873.3
873.33,Nasal sinus,873.33,,873.3
873.39,Multiple sites,873.39,,873.3
873.4,"Face, without mention of complication",873.4,,873
873.41,Cheek,873.41,,873.4
873.42,Forehead,873.42,,873.4
873.43,Lip,873.43,,873.4
873.44,Jaw,873.44,,873.4
873.49,Other and multiple sites,873.49,,873.4
873.5,"Face, complicated",873.5,,873
873.51,Cheek,873.51,,873.5
873.52,Forehead,873.52,,873.5
873.53,Lip,873.53,,873.5
873.54,Jaw,873.54,,873.5
873.59,Other and multiple sites,873.59,,873.5
873.6,"Internal structures of mouth, without mention of complication",873.6,,873
873.61,Buccal mucosa,873.61,,873.6
873.62,Gum (alveolar process),873.62,,873.6
873.63,Tooth (broken) (fractured) (due to trauma),873.63,,873.6
873.64,Tongue and floor of mouth,873.64,,873.6
873.65,Palate,873.65,,873.6
873.69,Other and multiple sites,873.69,,873.6
873.7,"Internal structures of mouth, complicated",873.7,,873
873.71,Buccal mucosa,873.71,,873.7
873.72,Gum (alveolar process),873.72,,873.7
873.73,Tooth (broken) (fractured) (due to trauma),873.73,,873.7
873.74,Tongue and floor of mouth,873.74,,873.7
873.75,Palate,873.75,,873.7
873.79,Other and multiple sites,873.79,,873.7
873.8,Other and unspecified open wound of head without mention of complication,873.8,,873
873.9,"Other and unspecified open wound of head, complicated",873.9,,873
874,Open wound of neck,874,,870-897
874.01,Larynx,874.01,,874
874.02,Trachea,874.02,,874
874.1,"Larynx and trachea, complicated",874.1,,874
874.11,Larynx,874.11,,874.1
874.12,Trachea,874.12,,874.1
874.2,"Thyroid gland, without mention of complication",874.2,,874
874.3,"Thyroid gland, complicated",874.3,,874
874.4,"Pharynx, without mention of complication",874.4,,874
874.5,"Pharynx, complicated",874.5,,874
874.8,"Other and unspecified parts, without mention of complication",874.8,,874
874.9,"Other and unspecified parts, complicated",874.9,,874
875,Open wound of chest (wall),875,,870-897
875.1,Complicated,875.1,,875
876,Open wound of back,876,,870-897
876.1,Complicated,876.1,,876
877,Open wound of buttock,877,,870-897
877.1,Complicated,877.1,,877
878,"Open wound of genital organs (external), including traumatic amputation",878,,870-897
878.1,"Penis, complicated",878.1,,878
878.2,"Scrotum and testes, without mention of complication",878.2,,878
878.3,"Scrotum and testes, complicated",878.3,,878
878.4,"Vulva, without mention of complication",878.4,,878
878.5,"Vulva, complicated",878.5,,878
878.6,"Vagina, without mention of complication",878.6,,878
878.7,"Vagina, complicated",878.7,,878
878.8,"Other and unspecified parts, without mention of complication",878.8,,878
878.9,"Other and unspecified parts, complicated",878.9,,878
879,"Open wound of other and unspecified sites, except limbs",879,,870-897
879.1,"Breast, complicated",879.1,,879
879.2,"Abdominal wall, anterior, without mention of complication",879.2,,879
879.3,"Abdominal wall, anterior, complicated",879.3,,879
879.4,"Abdominal wall, lateral, without mention of complication",879.4,,879
879.5,"Abdominal wall, lateral, complicated",879.5,,879
879.6,"Other and unspecified parts of trunk, without mention of complication",879.6,,879
879.7,"Other and unspecified parts of trunk, complicated",879.7,,879
879.8,Open wound(s) (multiple) of unspecified site(s) without mention of complication,879.8,,879
879.9,"Open wound(s) (multiple) of unspecified site(s), complicated",879.9,,879
88,Other arthropod-borne diseases,88,,NO_CODE
88.8,Other specified arthropod-borne diseases,88.8,,88
