Strength,Products (Source ID),Products (Publisher ID)
500MG/100ML,31195,IMP
400MG/100ML,31195,IMP
40MG/100ML,31195,IMP
200MG/100ML,31195,IMP
0.12MG/ML,31196,IMP
6.6MG/ML,31196,IMP
3.75GM,31197,IMP
1.05GM,31197,IMP
1GM,31197,IMP
1.2GM,31197,IMP
3.75GM/PACKET,31198,IMP
5GM/PACKET,31198,IMP
20GM/PACKET,31198,IMP
2.4GM/PACKET,31198,IMP
3GM/PACKET,31198,IMP
11MG,31199,IMP
360MG,31199,IMP
600MG,31199,IMP
6GM/VIAL,31200,IMP
2GM/VIAL,31200,IMP
13.5GM/VIAL,31200,IMP
8.8MG/VIAL,31201,IMP
1.4MG/VIAL,31201,IMP
24MG/VIAL,31201,IMP
0.5GM/ML,31202,IMP
0.25GM/ML,31202,IMP
1.2GM,31203,IMP
1GM,31203,IMP
750MG/5ML,31204,IMP
25MG/5ML,31204,IMP
400MG/5ML,31204,IMP
500MG/5ML,31204,IMP
10MG/100ML,31205,IMP
5MG/100ML,31205,IMP
30MG/100ML,31205,IMP
1GM,31206,IMP
1.05GM,31206,IMP
1.2GM,31206,IMP
3.75GM,31206,IMP
29.8MG/ML,31207,IMP
20MG/ML,31207,IMP
70GM/100ML,31208,IMP
30GM/100ML,31208,IMP
0.5GM/ML,31209,IMP
0.25GM/ML,31209,IMP
1GM/100ML,31210,IMP
10GM/100ML,31210,IMP
1GM,31211,IMP
1.2GM,31211,IMP
20GM/VIAL,31212,IMP
2GM/VIAL,31212,IMP
6.75GM/VIAL,31212,IMP
3GM/VIAL,31212,IMP
1GM/VIAL,31212,IMP
0.05MG,31213,IMP
3MG,31213,IMP
0.25GM/ML,31214,IMP
0.5GM/ML,31214,IMP
49.90%,31215,IMP
73%,31215,IMP
0.5GM/ML,31216,IMP
0.25GM/ML,31216,IMP
37.5MG,31217,IMP
23MG,31217,IMP
1.5MG,31217,IMP
2.4GM/PACKET,31218,IMP
3.75GM/PACKET,31218,IMP
4GM/PACKET,31218,IMP
20GM/PACKET,31218,IMP
3GM/PACKET,31218,IMP
167MG/PACKET,31219,IMP
600MG/PACKET,31219,IMP
250MG/PACKET,31219,IMP
30MG/PACKET,31219,IMP
375MG/PACKET,31219,IMP
0.7MG,31220,IMP
72MG,31220,IMP
650MG,31220,IMP
0.25GM/ML,31221,IMP
0.5GM/ML,31221,IMP
2.4GM/PACKET,31222,IMP
3GM/PACKET,31222,IMP
3.75GM/PACKET,31222,IMP
3GM/VIAL,31223,IMP
1GM/VIAL,31223,IMP
5GM/VIAL,31223,IMP
324MG,31224,IMP
7MG,31224,IMP
0.125MG,31225,IMP
330MG,31225,IMP
36MG,31225,IMP
18MG,31225,IMP
500MG/PACKET,31226,IMP
30MG/PACKET,31226,IMP
2MG/5ML,31227,IMP
200MG/5ML,31227,IMP
250MG/5ML,31227,IMP
125MG/5ML,31227,IMP
0.5MG,31228,IMP
75MG,31228,IMP
27MG,31228,IMP
2.25MG,31228,IMP
25MG/5ML,31229,IMP
2.5MG/5ML,31229,IMP
0.05MG,31230,IMP
0.1875MG,31230,IMP
180MG,31230,IMP
0.7MG,31230,IMP
14MG,31230,IMP
4%,31231,IMP
0.10%,31231,IMP
20GM/VIAL,31232,IMP
5GM/VIAL,31232,IMP
100MG/PACKET,31233,IMP
375MG/PACKET,31233,IMP
500MG/PACKET,31233,IMP
30MG/PACKET,31233,IMP
15MG/PACKET,31233,IMP
450MG/100ML,31234,IMP
800MG/100ML,31234,IMP
80MG/100ML,31234,IMP
250MG/100ML,31234,IMP
1GM/100ML,31235,IMP
60GM/100ML,31235,IMP
40GM/100ML,31235,IMP
20MG,31236,IMP
1.8MG,31236,IMP
0.5GM/ML,31237,IMP
0.25GM/ML,31237,IMP
18.75MG,31238,IMP
7.7MG,31238,IMP
1GM,31239,IMP
1.05GM,31239,IMP
3.75GM,31239,IMP
1.2GM,31239,IMP
900MG/100ML,31240,IMP
320MG/100ML,31240,IMP
80MG/100ML,31240,IMP
400MG/100ML,31240,IMP
469.01MG/ML,31241,IMP
37.9MG/ML,31241,IMP
7.5MG/ML,31241,IMP
75MG/ML,31241,IMP
320MG/100ML,31242,IMP
5MG/100ML,31242,IMP
30MG/100ML,31242,IMP
40MG/100ML,31242,IMP
20MG/100ML,31242,IMP
220MG,31243,IMP
1.25MG,31243,IMP
5MG/100ML,31244,IMP
320MG/100ML,31244,IMP
640MG/100ML,31244,IMP
250MG/100ML,31244,IMP
100MG/100ML,31244,IMP
167MG/PACKET,31245,IMP
15MG/PACKET,31245,IMP
100MG/PACKET,31245,IMP
500MG/PACKET,31245,IMP
375MG/PACKET,31245,IMP
3GM/100ML,31246,IMP
50GM/100ML,31246,IMP
1GM/100ML,31246,IMP
100MG/PACKET,31247,IMP
250MG/PACKET,31247,IMP
30MG/PACKET,31247,IMP
15MG/PACKET,31247,IMP
3.3GM/100ML,31248,IMP
3GM/100ML,31248,IMP
1.87GM/100ML,31248,IMP
167MG/PACKET,31249,IMP
30MG/PACKET,31249,IMP
15MG/PACKET,31249,IMP
250MG/PACKET,31249,IMP
20GM/VIAL,31250,IMP
3.75GM/VIAL,31250,IMP
5GM/VIAL,31250,IMP
6GM/VIAL,31250,IMP
0.6MG,31251,IMP
12.5MG,31251,IMP
89MG,31251,IMP
100MG/100ML,31252,IMP
20MG/100ML,31252,IMP
640MG/100ML,31252,IMP
320MG/100ML,31252,IMP
640MG/100ML,31253,IMP
450MG/100ML,31253,IMP
200MG/100ML,31253,IMP
51.30%,31254,IMP
5%,31254,IMP
0.03%,31254,IMP
76%,31254,IMP
15%,31254,IMP
26%,31255,IMP
51.80%,31255,IMP
64%,31255,IMP
75.50%,31255,IMP
10%,31255,IMP
4GM/PACKET,31256,IMP
2.5GM/PACKET,31256,IMP
2.4GM/PACKET,31256,IMP
5GM/PACKET,31256,IMP
10GM/PACKET,31256,IMP
10GM/VIAL,31257,IMP
4GM/VIAL,31257,IMP
6.75GM/VIAL,31257,IMP
2GM/VIAL,31257,IMP
0.5GM/ML,31258,IMP
0.25GM/ML,31258,IMP
0.5GM/ML,31259,IMP
0.25GM/ML,31259,IMP
0.25GM/ML,31260,IMP
0.5GM/ML,31260,IMP
38.80%,31261,IMP
0.15%,31261,IMP
18%,31261,IMP
2.50%,31261,IMP
160MG/ML,31262,IMP
75MG/ML,31262,IMP
37.9MG/ML,31262,IMP
3.75GM,31263,IMP
1GM,31263,IMP
1.2GM,31263,IMP
1.05GM,31263,IMP
10GM/PACKET,31264,IMP
2.5GM/PACKET,31264,IMP
2.5GM/VIAL,31265,IMP
1GM/VIAL,31265,IMP
3GM/VIAL,31265,IMP
13.5GM/VIAL,31265,IMP
2GM/VIAL,31265,IMP
6GM/VIAL,31266,IMP
40GM/VIAL,31266,IMP
3GM/VIAL,31266,IMP
7.7GM/100ML,31267,IMP
2.24GM/100ML,31267,IMP
2.98GM/100ML,31267,IMP
15GM/100ML,31267,IMP
60GM/100ML,31267,IMP
41%,31268,IMP
30%,31268,IMP
3.75GM/VIAL,31269,IMP
4GM/VIAL,31269,IMP
6.75GM/VIAL,31269,IMP
3.75GM,31270,IMP
1GM,31270,IMP
1.2GM,31270,IMP
1.05GM,31270,IMP
105MG/5ML,31271,IMP
40MG/5ML,31271,IMP
187MG/5ML,31271,IMP
0.6MG/5ML,31271,IMP
5GM/PACKET,31272,IMP
3.75GM/PACKET,31272,IMP
0.5GM/ML,31273,IMP
0.25GM/ML,31273,IMP
2.50%,31274,IMP
0.02%,31274,IMP
0.77%,31274,IMP
41%,31274,IMP
333.5MG,31275,IMP
625MG,31275,IMP
0.0277MG,31275,IMP
330MG,31275,IMP
0.8MG/VIAL,31276,IMP
12.5MG/VIAL,31276,IMP
600MG/VIAL,31276,IMP
0.25GM/ML,31277,IMP
0.5GM/ML,31277,IMP
0.5GM/ML,31278,IMP
0.25GM/ML,31278,IMP
348MG,31279,IMP
0.7MG,31279,IMP
375MG/PACKET,31280,IMP
30MG/PACKET,31280,IMP
167MG/PACKET,31280,IMP
500MG/PACKET,31280,IMP
600MG/PACKET,31280,IMP
3.75GM/PACKET,31281,IMP
2.4GM/PACKET,31281,IMP
167MG/PACKET,31282,IMP
375MG/PACKET,31282,IMP
15MG/PACKET,31282,IMP
746MG/100ML,31283,IMP
100MG/100ML,31283,IMP
125MG/VIAL,31284,IMP
2MG/VIAL,31284,IMP
13.8MG/VIAL,31284,IMP
15MG/VIAL,31284,IMP
3GM/PACKET,31285,IMP
10GM/PACKET,31285,IMP
0.5GM/ML,31286,IMP
0.25GM/ML,31286,IMP
0.6MG/ML,31287,IMP
125MG/ML,31287,IMP
6GM/VIAL,31288,IMP
2GM/VIAL,31288,IMP
10GM/VIAL,31288,IMP
1GM/100ML,31289,IMP
1.87GM/100ML,31289,IMP
38.5GM/100ML,31289,IMP
2GM/VIAL,31290,IMP
3GM/VIAL,31290,IMP
10GM/VIAL,31290,IMP
6.75GM/VIAL,31290,IMP
6GM/VIAL,31290,IMP
6.50%,31291,IMP
55%,31291,IMP
0.10%,31291,IMP
52%,31291,IMP
1MG/ML,31292,IMP
234MG/ML,31292,IMP
0.002MG/ML,31292,IMP
50MG/ML,31292,IMP
746MG/100ML,31293,IMP
100MG/100ML,31293,IMP
30MG/100ML,31293,IMP
250MG/100ML,31293,IMP
400MG/100ML,31294,IMP
250MG/100ML,31294,IMP
2MG/5ML,31295,IMP
250MG/5ML,31295,IMP
15MG/5ML,31295,IMP
0.6MG/5ML,31295,IMP
20MG/5ML,31295,IMP
10GM/PACKET,31296,IMP
2.5GM/PACKET,31296,IMP
3GM/PACKET,31296,IMP
0.25GM/ML,31297,IMP
0.5GM/ML,31297,IMP
76.90%,31298,IMP
0.03%,31298,IMP
0.11%,31298,IMP
52%,31298,IMP
43%,31298,IMP
3GM/VIAL,31299,IMP
6.75GM/VIAL,31299,IMP
5MG/100ML,31300,IMP
100MG/100ML,31300,IMP
745MG/100ML,31300,IMP
800MG/100ML,31300,IMP
450MG/100ML,31300,IMP
1GM/VIAL,31301,IMP
40GM/VIAL,31301,IMP
5GM/VIAL,31301,IMP
13.5GM/VIAL,31301,IMP
250MG/PACKET,31302,IMP
100MG/PACKET,31302,IMP
1GM,31303,IMP
1.2GM,31303,IMP
50MG/VIAL,31304,IMP
0.4MG/VIAL,31304,IMP
5.8MG/VIAL,31304,IMP
0.02MG/VIAL,31304,IMP
99.90%,31305,IMP
68%,31305,IMP
60%,31305,IMP
1GM,31306,IMP
1.05GM,31306,IMP
3.75GM,31306,IMP
1.2GM,31306,IMP
0.25GM/ML,31307,IMP
0.5GM/ML,31307,IMP
105MG/5ML,31308,IMP
0.6MG/5ML,31308,IMP
40MG/5ML,31308,IMP
500MG/5ML,31308,IMP
50MG/5ML,31308,IMP
250MG/5ML,31309,IMP
2.5MG/5ML,31309,IMP
1.25MG/5ML,31309,IMP
375MG/PACKET,31310,IMP
250MG/PACKET,31310,IMP
500MG/5ML,31311,IMP
0.5MG/5ML,31311,IMP
4MG/5ML,31311,IMP
5MG/5ML,31311,IMP
14.9MG/ML,31312,IMP
1MG/ML,31312,IMP
160MG/ML,31312,IMP
0.1MG/ML,31312,IMP
3MG/ML,31312,IMP
380MG/VIAL,31313,IMP
1.8MG/VIAL,31313,IMP
1.2GM,31314,IMP
3.75GM,31314,IMP
1.05GM,31314,IMP
1GM,31314,IMP
600MG/PACKET,31315,IMP
30MG/PACKET,31315,IMP
167MG/PACKET,31315,IMP
375MG/PACKET,31315,IMP
500MG/PACKET,31315,IMP
60GM/100ML,31316,IMP
15GM/100ML,31316,IMP
30GM/100ML,31316,IMP
7.7GM/100ML,31316,IMP
10GM/100ML,31316,IMP
5GM/PACKET,31317,IMP
20GM/PACKET,31317,IMP
2.50%,31318,IMP
10%,31318,IMP
40.60%,31318,IMP
2%,31318,IMP
480MG,31319,IMP
134MG,31319,IMP
0.013MG,31319,IMP
0.10%,31320,IMP
60%,31320,IMP
10%,31320,IMP
10GM/PACKET,31321,IMP
20GM/PACKET,31321,IMP
2.5GM/PACKET,31321,IMP
2.4GM/PACKET,31321,IMP
5GM/PACKET,31321,IMP
70MG,31322,IMP
480MG,31322,IMP
10MG,31322,IMP
450MG/100ML,31323,IMP
40MG/100ML,31323,IMP
400MG/100ML,31323,IMP
100MG/100ML,31323,IMP
36MG,31324,IMP
0.044MG,31324,IMP
425MG,31324,IMP
18MG,31324,IMP
600MG/PACKET,31325,IMP
500MG/PACKET,31325,IMP
167MG/PACKET,31325,IMP
8MG,31326,IMP
11.25MG,31326,IMP
65MG,31326,IMP
4MG,31326,IMP
62.5MG,31326,IMP
1.90%,31327,IMP
4%,31327,IMP
0.04%,31327,IMP
0.90%,31327,IMP
34%,31327,IMP
4GM/VIAL,31328,IMP
5GM/VIAL,31328,IMP
10GM/VIAL,31328,IMP
3.75GM/VIAL,31328,IMP
3GM/VIAL,31328,IMP
2.50%,31329,IMP
2%,31329,IMP
0.40%,31329,IMP
85%,31329,IMP
0.01%,31329,IMP
30MG/PACKET,31330,IMP
250MG/PACKET,31330,IMP
2.5GM/PACKET,31331,IMP
20GM/PACKET,31331,IMP
3GM/PACKET,31331,IMP
10GM/PACKET,31331,IMP
18MG,31332,IMP
360MG,31332,IMP
10MG,31332,IMP
2.68MG,31332,IMP
7MG,31332,IMP
31.20%,31333,IMP
45.30%,31333,IMP
2.5GM/100ML,31334,IMP
2GM/100ML,31334,IMP
1.1MG/VIAL,31335,IMP
4.8MG/VIAL,31335,IMP
0.005MG/VIAL,31335,IMP
20MG/VIAL,31335,IMP
0.6MG/VIAL,31335,IMP
50MG/5ML,31336,IMP
1.25MG/5ML,31336,IMP
20MG/5ML,31336,IMP
15MG/5ML,31336,IMP
105MG/5ML,31336,IMP
1GM,31337,IMP
1.2GM,31337,IMP
3.75GM,31337,IMP
1MG/5ML,31338,IMP
0.5MG/5ML,31338,IMP
1.2GM,31339,IMP
3.75GM,31339,IMP
1.05GM,31339,IMP
7.50%,31340,IMP
40.30%,31340,IMP
746MG/100ML,31341,IMP
160MG/100ML,31341,IMP
300MG/5ML,31342,IMP
4MG/5ML,31342,IMP
600MG/5ML,31342,IMP
2MG/5ML,31342,IMP
2.4GM/PACKET,31343,IMP
5GM/PACKET,31343,IMP
4GM/PACKET,31343,IMP
10GM/PACKET,31343,IMP
200MG/100ML,31344,IMP
320MG/100ML,31344,IMP
30MG/100ML,31344,IMP
2.5MG/ML,31345,IMP
0.5MG/ML,31345,IMP
20GM/PACKET,31346,IMP
3.75GM/PACKET,31346,IMP
5GM/VIAL,31347,IMP
40GM/VIAL,31347,IMP
3GM/VIAL,31347,IMP
3GM/PACKET,31348,IMP
3.75GM/PACKET,31348,IMP
10GM/PACKET,31348,IMP
10GM/VIAL,31349,IMP
6.75GM/VIAL,31349,IMP
5GM/VIAL,31349,IMP
2.5GM/VIAL,31349,IMP
6.25MG,31350,IMP
80MG,31350,IMP
25MG,31350,IMP
360MG,31350,IMP
0.4MG,31350,IMP
0.3MG,31351,IMP
3.6MG,31351,IMP
7.5MG,31351,IMP
0.025MG,31351,IMP
0.137MG,31351,IMP
0.25GM/ML,31352,IMP
0.5GM/ML,31352,IMP
900MG/100ML,31353,IMP
200MG/100ML,31353,IMP
450MG/100ML,31353,IMP
800MG/100ML,31353,IMP
40MG/ML,31354,IMP
75MG/ML,31354,IMP
1.25MG/ML,31354,IMP
14.9MG/ML,31354,IMP
0.15%,31355,IMP
1.50%,31355,IMP
18%,31355,IMP
64.70%,31355,IMP
8.8MG/VIAL,31356,IMP
75MG/VIAL,31356,IMP
13.8MG/VIAL,31356,IMP
1MG/VIAL,31356,IMP
0.04%,31357,IMP
0.50%,31357,IMP
1.50%,31357,IMP
5%,31357,IMP
250MG/VIAL,31358,IMP
8.8MG/VIAL,31358,IMP
24MG/VIAL,31358,IMP
3GM/VIAL,31359,IMP
2.5GM/VIAL,31359,IMP
13.5GM/VIAL,31359,IMP
2GM/VIAL,31359,IMP
1.05GM,31360,IMP
1GM,31360,IMP
1.2GM,31360,IMP
3.75GM,31360,IMP
2.5GM/VIAL,31361,IMP
10GM/VIAL,31361,IMP
6GM/VIAL,31361,IMP
2GM/VIAL,31361,IMP
3GM/VIAL,31361,IMP
7.5GM/100ML,31362,IMP
38.5GM/100ML,31362,IMP
1.87GM/100ML,31362,IMP
70GM/100ML,31362,IMP
4GM/VIAL,31363,IMP
10GM/VIAL,31363,IMP
2GM/VIAL,31363,IMP
0.5GM/ML,31364,IMP
0.25GM/ML,31364,IMP
60MG/VIAL,31365,IMP
0.8MG/VIAL,31365,IMP
500MG/VIAL,31365,IMP
500MG/PACKET,31366,IMP
600MG/PACKET,31366,IMP
250MG/PACKET,31366,IMP
49.90%,31367,IMP
40.60%,31367,IMP
375MG/PACKET,31368,IMP
15MG/PACKET,31368,IMP
100MG/PACKET,31368,IMP
800MG/PACKET,31368,IMP
600MG/PACKET,31368,IMP
3.6MG,31369,IMP
67MG,31369,IMP
90MG,31369,IMP
0.75MG,31369,IMP
100MG/100ML,31370,IMP
10MG/100ML,31370,IMP
0.8MG/ML,31371,IMP
0.004MG/ML,31371,IMP
20GM/PACKET,31372,IMP
10GM/PACKET,31372,IMP
2.5GM/PACKET,31372,IMP
2.4GM/PACKET,31372,IMP
50MG/5ML,31373,IMP
2.5MG/5ML,31373,IMP
3.75GM,31374,IMP
1.2GM,31374,IMP
1.05GM,31374,IMP
1GM,31374,IMP
12MG/VIAL,31375,IMP
0.25MG/VIAL,31375,IMP
0.04MG/VIAL,31375,IMP
24MG/VIAL,31375,IMP
37.5MG/VIAL,31375,IMP
5GM/VIAL,31376,IMP
13.5GM/VIAL,31376,IMP
6GM/VIAL,31376,IMP
3GM/VIAL,31376,IMP
100MG/PACKET,31377,IMP
167MG/PACKET,31377,IMP
800MG/PACKET,31377,IMP
15MG/PACKET,31377,IMP
3.3GM/100ML,31378,IMP
7.7GM/100ML,31378,IMP
1.87GM/100ML,31378,IMP
5GM/PACKET,31379,IMP
4GM/PACKET,31379,IMP
3.75GM/PACKET,31379,IMP
3GM/PACKET,31379,IMP
20GM/PACKET,31379,IMP
3.6MG,31380,IMP
22.5MG,31380,IMP
600MG,31380,IMP
30MG/PACKET,31381,IMP
800MG/PACKET,31381,IMP
1.05GM,31382,IMP
1GM,31382,IMP
3.75GM,31382,IMP
1.2GM,31382,IMP
0.25GM/ML,31383,IMP
0.5GM/ML,31383,IMP
40MG,31384,IMP
0.045MG,31384,IMP
50MG,31384,IMP
48MG,31384,IMP
0.125MG,31384,IMP
2.5MG/VIAL,31385,IMP
0.4MG/VIAL,31385,IMP
0.8MG/VIAL,31385,IMP
75MG/VIAL,31385,IMP
13.8MG/VIAL,31385,IMP
450MG/100ML,31386,IMP
800MG/100ML,31386,IMP
5MG/100ML,31386,IMP
2.5GM/PACKET,31387,IMP
20GM/PACKET,31387,IMP
1GM/VIAL,31388,IMP
10GM/VIAL,31388,IMP
13.5GM/VIAL,31388,IMP
3GM/VIAL,31388,IMP
5GM/VIAL,31388,IMP
1.5MG/ML,31389,IMP
30MG/ML,31389,IMP
2MG/ML,31389,IMP
2GM/VIAL,31390,IMP
4GM/VIAL,31390,IMP
20GM/VIAL,31390,IMP
40GM/VIAL,31390,IMP
7.5MG/5ML,31391,IMP
4MG/5ML,31391,IMP
2.5MG/5ML,31391,IMP
0.25%,31392,IMP
74%,31392,IMP
40GM/VIAL,31393,IMP
3GM/VIAL,31393,IMP
3.75GM/VIAL,31393,IMP
2GM/VIAL,31393,IMP
13.5GM/VIAL,31393,IMP
3.75MG,31394,IMP
7.7MG,31394,IMP
87MG,31394,IMP
38MG,31394,IMP
4GM/VIAL,31395,IMP
13.5GM/VIAL,31395,IMP
3GM/VIAL,31395,IMP
801MG,31396,IMP
4MG,31396,IMP
1.2GM,31397,IMP
1.05GM,31397,IMP
3.75GM,31397,IMP
1GM,31397,IMP
250MG/PACKET,31398,IMP
375MG/PACKET,31398,IMP
2.5GM/100ML,31399,IMP
2.98GM/100ML,31399,IMP
7.5GM/100ML,31399,IMP
3GM/100ML,31399,IMP
1.87GM/100ML,31399,IMP
0.002MG/ML,31400,IMP
300MG/ML,31400,IMP
0.12MG/ML,31400,IMP
200MG/100ML,31401,IMP
80MG/100ML,31401,IMP
800MG/100ML,31401,IMP
745MG/100ML,31401,IMP
40MG/100ML,31401,IMP
1.5MG,31402,IMP
1.8MG,31402,IMP
320MG,31402,IMP
350MG,31402,IMP
1GM,31403,IMP
3.75GM,31403,IMP
800MG/100ML,31404,IMP
640MG/100ML,31404,IMP
1.5GM/100ML,31405,IMP
50GM/100ML,31405,IMP
0.185MG/ML,31406,IMP
29.8MG/ML,31406,IMP
6MG/ML,31406,IMP
35MG/ML,31406,IMP
37.9MG/ML,31406,IMP
4MG/VIAL,31407,IMP
100MG/VIAL,31407,IMP
150MG/VIAL,31407,IMP
20MG/100ML,31408,IMP
160MG/100ML,31408,IMP
3.75GM/PACKET,31409,IMP
4GM/PACKET,31409,IMP
0.25GM/ML,31410,IMP
0.5GM/ML,31410,IMP
600MG/5ML,31411,IMP
25MG/5ML,31411,IMP
30MG/5ML,31411,IMP
50MG/VIAL,31412,IMP
5MG/VIAL,31412,IMP
15MG/VIAL,31412,IMP
15%,31413,IMP
3.75%,31413,IMP
70MG/VIAL,31414,IMP
0.6MG/VIAL,31414,IMP
12MG/VIAL,31414,IMP
15MG/VIAL,31414,IMP
4.8MG/VIAL,31414,IMP
5GM/VIAL,31415,IMP
3GM/VIAL,31415,IMP
3.75GM/VIAL,31415,IMP
10GM/VIAL,31415,IMP
3.75GM,31416,IMP
1.05GM,31416,IMP
1.2GM,31416,IMP
1GM,31416,IMP
1.87GM/100ML,31417,IMP
30GM/100ML,31417,IMP
15GM/100ML,31417,IMP
3.3GM/100ML,31417,IMP
0.5GM/ML,31418,IMP
0.25GM/ML,31418,IMP
80MG/ML,31419,IMP
300MG/ML,31419,IMP
10MG/ML,31419,IMP
150MG/ML,31419,IMP
0.45%,31420,IMP
40.60%,31420,IMP
54.30%,31420,IMP
750MG/5ML,31421,IMP
7.5MG/5ML,31421,IMP
600MG/5ML,31421,IMP
2MG/5ML,31421,IMP
650MG,31422,IMP
18.75MG,31422,IMP
5MG/100ML,31423,IMP
30MG/100ML,31423,IMP
50GM/100ML,31424,IMP
30GM/100ML,31424,IMP
38.5GM/100ML,31425,IMP
1.5GM/100ML,31425,IMP
50GM/100ML,31425,IMP
1.49GM/100ML,31425,IMP
2.4GM/PACKET,31426,IMP
3.75GM/PACKET,31426,IMP
5GM/VIAL,31427,IMP
6.75GM/VIAL,31427,IMP
2.24GM/100ML,31428,IMP
10GM/100ML,31428,IMP
2.5GM/100ML,31428,IMP
38.5GM/100ML,31428,IMP
5GM/100ML,31428,IMP
300MG/VIAL,31429,IMP
60MG/VIAL,31429,IMP
0.01MG/VIAL,31429,IMP
0.02MG/VIAL,31429,IMP
50MG/VIAL,31429,IMP
1.5GM/100ML,31430,IMP
20GM/100ML,31430,IMP
2.98GM/100ML,31430,IMP
2GM/100ML,31430,IMP
4GM/PACKET,31431,IMP
10GM/PACKET,31431,IMP
2.4GM/PACKET,31431,IMP
5GM/PACKET,31431,IMP
3.75GM/PACKET,31431,IMP
6.75GM/VIAL,31432,IMP
2GM/VIAL,31432,IMP
1GM/VIAL,31432,IMP
3GM/VIAL,31432,IMP
0.25GM/ML,31433,IMP
0.5GM/ML,31433,IMP
0.5GM/ML,31434,IMP
0.25GM/ML,31434,IMP
1.2GM,31435,IMP
1.05GM,31435,IMP
1GM,31435,IMP
3.75GM,31435,IMP
300MG/5ML,31436,IMP
750MG/5ML,31436,IMP
250MG/100ML,31437,IMP
10MG/100ML,31437,IMP
1GM/100ML,31438,IMP
2.24GM/100ML,31438,IMP
500MG/100ML,31439,IMP
20MG/100ML,31439,IMP
250MG/100ML,31439,IMP
745MG/100ML,31439,IMP
30MG/100ML,31439,IMP
0.25GM/ML,31440,IMP
0.5GM/ML,31440,IMP
1GM,31441,IMP
1.2GM,31441,IMP
1.05GM,31441,IMP
3.75GM,31441,IMP
20GM/PACKET,31442,IMP
2.4GM/PACKET,31442,IMP
3.75GM/PACKET,31442,IMP
4GM/PACKET,31442,IMP
3GM/PACKET,31442,IMP
800MG/PACKET,31443,IMP
167MG/PACKET,31443,IMP
30MG/PACKET,31443,IMP
0.5GM/ML,31444,IMP
0.25GM/ML,31444,IMP
130MG,31445,IMP
0.3MG,31445,IMP
10.30%,31446,IMP
0.90%,31446,IMP
12.50%,31446,IMP
65.20%,31446,IMP
76.90%,31446,IMP
6GM/VIAL,31447,IMP
40GM/VIAL,31447,IMP
1GM/VIAL,31447,IMP
3.75GM/VIAL,31447,IMP
0.25MG/VIAL,31448,IMP
1.2MG/VIAL,31448,IMP
20MG/100ML,31449,IMP
640MG/100ML,31449,IMP
1.2GM,31450,IMP
3.75GM,31450,IMP
1.05GM,31450,IMP
1GM,31450,IMP
3.75GM/PACKET,31451,IMP
20GM/PACKET,31451,IMP
3GM/PACKET,31451,IMP
2.5GM/PACKET,31451,IMP
4GM/PACKET,31451,IMP
4GM/PACKET,31452,IMP
10GM/PACKET,31452,IMP
2.4GM/PACKET,31452,IMP
2.5GM/PACKET,31452,IMP
20GM/PACKET,31452,IMP
0.25GM/ML,31453,IMP
0.5GM/ML,31453,IMP
70MG/VIAL,31454,IMP
6MG/VIAL,31454,IMP
90MG/VIAL,31454,IMP
300MG/VIAL,31454,IMP
40GM/VIAL,31455,IMP
20GM/VIAL,31455,IMP
4GM/VIAL,31455,IMP
6.75GM/VIAL,31455,IMP
3GM/VIAL,31455,IMP
380MG/VIAL,31456,IMP
0.01MG/VIAL,31456,IMP
3.5MG/VIAL,31456,IMP
75MG/VIAL,31456,IMP
1.4MG/VIAL,31456,IMP
20MG/VIAL,31457,IMP
450MG/VIAL,31457,IMP
6MG/VIAL,31457,IMP
4.8MG/VIAL,31457,IMP
200MG/VIAL,31457,IMP
62%,31458,IMP
3.50%,31458,IMP
75.50%,31458,IMP
12.50%,31458,IMP
51.80%,31458,IMP
2.5GM/VIAL,31459,IMP
40GM/VIAL,31459,IMP
20GM/VIAL,31459,IMP
1GM/VIAL,31459,IMP
6GM/VIAL,31459,IMP
40GM/VIAL,31460,IMP
6GM/VIAL,31460,IMP
3MG/ML,31461,IMP
2.5MG/ML,31461,IMP
2GM/VIAL,31462,IMP
5GM/VIAL,31462,IMP
10GM/VIAL,31462,IMP
1GM/VIAL,31462,IMP
6.75GM/VIAL,31462,IMP
7.7GM/100ML,31463,IMP
50GM/100ML,31463,IMP
3.3GM/100ML,31463,IMP
167MG/PACKET,31464,IMP
30MG/PACKET,31464,IMP
15MG/PACKET,31464,IMP
800MG/PACKET,31464,IMP
375MG/PACKET,31464,IMP
300MG/5ML,31465,IMP
20MG/5ML,31465,IMP
50MG/5ML,31465,IMP
7.5MG/5ML,31465,IMP
0.6MG/5ML,31465,IMP
5GM/PACKET,31466,IMP
4GM/PACKET,31466,IMP
20GM/PACKET,31466,IMP
3GM/PACKET,31466,IMP
3.75GM/PACKET,31466,IMP
4%,31467,IMP
1.30%,31467,IMP
250MG/PACKET,31468,IMP
500MG/PACKET,31468,IMP
800MG/PACKET,31468,IMP
0.5GM/ML,31469,IMP
0.25GM/ML,31469,IMP
500MG/PACKET,31470,IMP
167MG/PACKET,31470,IMP
15MG/PACKET,31470,IMP
375MG/PACKET,31470,IMP
45.30%,31471,IMP
15%,31471,IMP
2.60%,31471,IMP
55%,31471,IMP
0.13%,31472,IMP
65%,31472,IMP
60%,31472,IMP
1.5MG/VIAL,31473,IMP
125MG/VIAL,31473,IMP
5.8MG/VIAL,31473,IMP
100MG/100ML,31474,IMP
745MG/100ML,31474,IMP
